"","ID code","PDINY01","PDINY02","PDINY03","PDINY04","PDINY05","PDINY06","PDINY07","PDINY08","PDINY09","PDINY10","PDINY11","PDINY12","PDINY13","PDINY14","PDINY15","PDINY16","PDINY17","PDINY18","PDINY19","PDINY20","PDINY21","PDIDI01","PDIDI02","PDIDI03","PDIDI04","PDIDI05","PDIDI06","PDIDI07","PDIDI08","PDIDI09","PDIDI10","PDIDI11","PDIDI12","PDIDI13","PDIDI14","PDIDI15","PDIDI16","PDIDI17","PDIDI18","PDIDI19","PDIDI20","PDIDI21","PDIPR01","PDIPR02","PDIPR03","PDIPR04","PDIPR05","PDIPR06","PDIPR07","PDIPR08","PDIPR09","PDIPR10","PDIPR11","PDIPR12","PDIPR13","PDIPR14","PDIPR15","PDIPR16","PDIPR17","PDIPR18","PDIPR19","PDIPR20","PDIPR21","PDICO01","PDICO02","PDICO03","PDICO04","PDICO05","PDICO06","PDICO07","PDICO08","PDICO09","PDICO10","PDICO11","PDICO12","PDICO13","PDICO14","PDICO15","PDICO16","PDICO17","PDICO18","PDICO19","PDICO20","PDICO21"
"276","UwqmIy13","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","2","0","4","0","0","5","5","0","0","0","0","0","0","0","4","0","5","0","0","5","0","1","0","4","0","0","4","5","0","0","0","0","0","0","0","4","0","4","0","0","2","0","5","0","5","0","0","2","2","0","0","0","0","0","0","0","4","0","2","0","0","3","0"
"277","jTEWMIVZ","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"278","UxmZOao9","1","0","1","0","1","0","1","0","1","1","0","0","0","0","1","0","1","1","0","0","0","3","0","2","0","3","0","1","0","1","2","0","0","0","0","3","0","4","3","0","0","0","2","0","1","0","3","0","1","0","3","1","0","0","0","0","2","0","2","3","0","0","0","2","0","1","0","2","0","1","0","2","1","0","0","0","0","3","0","3","3","0","0","0"
"279","jIE3RZBo","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","4","4","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","3","4","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","2","4","4","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"280","MV30zaWP","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","1","0","0","1","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","2","0","0","4","3","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0","2","0","0","4","4","0","0","0","0","0","0","0","3","3","0","0","0","0","0"
"281","yrHjR4eX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","ReHTA3oR","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","0","5","0","0","3","2","0","1","0","0","0","0","0","2","0","3","2","0","0","2","0","0","4","0","0","2","3","0","2","0","0","0","0","0","2","0","3","3","0","0","1","0","0","4","0","0","2","3","0","2","0","0","0","0","0","3","0","3","3","0","0","1"
"283","dA3hw58D","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"284","z4jNVKFo","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0"
"285","F0rtwzOC","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"286","zTlbIlqY","1","1","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","4","2","3","0","0","1","1","0","0","0","0","0","2","0","2","0","0","0","2","0","0","3","2","3","0","0","5","4","0","0","0","0","0","2","0","3","0","0","0","3","0","0","4","1","3","0","0","4","4","0","0","0","0","0","2","0","1","0","0","0","3","0","0"
"287","zNEZxFAh","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"288","Ts1Im1fw","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","4","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"289","A6gncn45","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"290","lHHn2owx","1","0","1","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","1","1","0","4","0","4","3","4","3","3","0","2","2","0","0","0","0","4","3","4","3","3","2","0","4","0","4","2","4","3","2","0","2","2","0","0","0","0","2","2","2","3","3","2","0","3","0","2","2","2","2","2","0","2","2","0","0","0","0","2","2","2","3","3","2","0"
"291","S4vkNExv","1","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","3","0","1","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","1","0","1","2","0","4","2","0","0","0","3","0","0","0","3","0","0","0"
"292","owmVWdyF","0","0","1","0","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","4","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","5","0","0","0","5","0","0","0","0","4","0","4","0","0","0","5","0","0","0"
"293","xwiwk3Ly","1","0","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","1","1","1","1","0","1","3","2","0","0","0","0","0","0","0","0","2","0","2","0","0","4","4","2","2","0","3","2","2","0","0","0","0","0","0","0","0","3","0","4","0","0","5","4","3","3","0","2","3","2","0","0","0","0","0","0","0","0"
"294","LMFRbhdd","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","3","0","0","0","2","0"
"295","AkRkzvjD","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","3","0","0","0","4","0","0","4","0","0","4","2","0","0","0","3","0","0","0","0","0","2","0","0","0","3","0","0","2","0","0","4","2","0","0","0","3","0","0","0","0","0","2","0","0","0","2","0","0","3","0","0","3","4","0","0","0","2","0","0","0"
"296","dYZboZhc","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"297","oOn333rG","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","3","0","2","0","2","4","3","0","0","2","0","2","4","0","4","0","0","0","0","0","0","4","0","3","0","2","5","3","0","0","1","0","1","4","0","4","0","0","0","0","0","0","4","0","1","0","1","3","1","0","0","1","0","1","2","0","4","0","0","0","0","0","0"
"298","7902113930","1","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","4","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","4","3","4","0","3","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","4","2","5","0","2","0","0","0","0","0","4","0","0","0","0","0","0"
"299","of8EStql","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","3","0","4","0","3","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","3","0","5","0","4","0","0","0","0","0","5","0","0","0","0","0","0"
"300","gUDtyuxI","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"301","gE3bGo0Q","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","UdYtLUK8","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","2","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","3","1","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","4","3","0","3","0","0","0","0","0"
"303","74nQcDb3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"304","mDB061akj","1","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","2","0","5","0","0","0","2","0","1","4","0","0","0","0","5","0","0","0","0","5","0","1","0","4","0","0","0","4","0","2","4","0","0","0","0","2","0","0","0","0","1","0","4","0","3","0","0","0","5","0","2","5","0","0","0","0","4","0","0","0","0","4","0"
"305","wDtzZ1wV","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","3","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"306","BddKePp8","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","3","0","0","4","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","5","0","0","4","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","3","0","0","4","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"307","FdFkZ57T","1","0","1","1","0","0","1","1","0","1","1","0","0","1","1","1","0","1","1","0","0","4","0","2","4","0","0","5","2","0","3","1","0","0","4","4","4","0","3","3","0","0","3","0","3","2","0","0","5","2","0","1","2","0","0","3","3","3","0","2","1","0","0","2","0","4","2","0","0","5","3","0","2","2","0","0","2","2","2","0","3","2","0","0"
"308","ABtr49cG","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","4","0","0","0","0","2"
"309","Muxf5qPO","0","0","1","1","1","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","4","3","5","1","1","0","3","1","0","0","0","4","0","0","5","0","3","0","0","0","0","4","2","4","4","5","0","1","4","0","0","0","2","0","0","0","0","4","0","0","0","0","4","3","3","4","5","0","1","4","0","0","0","3","0","0","5","0","2","0","0"
"310","FDCKpMef","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","1","0","0"
"311","vCpzgOiU","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","2","0","1","0","0","0","0","2","0","1","0","0","0","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","0","4","0","0","0","4","0","0","0","0","0","0","0","2","0","1","0","0","0","0"
"312","r5OYKYDG","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","4","1","4","0","0","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","5","1","4","0","0","0","0","0","0","3","1","3","0","0","0","0","0","0","0","0","0","4","1","5","0","0","0","0","0","0"
"313","p6ZKg0eT","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","2","0","1","0","0","0","3","2","0","1","0","4","0","0","2","2","0","0","0","0","0","2","0","1","0","0","0","3","4","0","2","0","1","0","0","1","3","0","0","0","0","0","3","0","2","0","0","0","2","5","0","4","0","2","0","0","2"
"314","Ah3n42yJ","1","0","1","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","2","0","4","0","0","2","3","0","3","0","4","4","0","0","1","0","0","0","0","0","0","2","0","3","0","0","5","2","0","4","0","4","4","0","0","2","0","0","0","0","0","0","2","0","3","0","0","4","4","0","4","0","3","5","0","0","4","0","0","0","0","0","0"
"315","MpQ4nXug","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","91cD8LHJ","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","3","0","0","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"317","3SPmPFUw","0","1","1","0","0","1","0","0","1","1","0","0","0","1","0","0","1","1","0","0","1","0","2","4","0","0","2","0","0","2","4","0","0","0","4","0","0","5","5","0","0","5","0","4","3","0","0","4","0","0","4","4","0","0","0","4","0","0","4","4","0","0","3","0","2","4","0","0","4","0","0","5","5","0","0","0","5","0","0","1","4","0","0","2"
"318","aHkdbNQS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0"
"319","4z8nXIo1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","C6Ri2XHJ","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"321","GvG50pWh","0","0","1","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","4","2","2","0","1","0","1","5","0","0","0","1","0","0","0","0","5","2","0","0","0","2","1","2","0","3","0","3","4","0","0","0","1","0","0","0","0","2","2","0","0","0","4","2","3","0","4","0","3","5","0","0","0","4","0","0","0","0","3","2","0"
"322","JSSrLpFI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","39DgKLaL","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","2","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","4","0","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0"
"324","EOh15iS4","1","0","1","0","1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0","1","5","0","4","0","4","2","4","0","3","0","0","0","3","4","5","0","0","0","0","0","1","5","0","4","0","4","3","4","0","4","0","0","0","1","2","4","0","0","0","0","0","1","4","0","4","0","3","2","3","0","3","0","0","0","2","3","4","0","0","0","0","0","1"
"325","WdG5kLBk","1","0","1","0","1","1","1","0","0","0","0","1","1","1","1","1","0","1","0","0","0","3","0","4","0","2","2","3","0","0","0","0","2","3","2","2","3","0","4","0","0","0","4","0","4","0","2","4","4","0","0","0","0","2","2","3","2","4","0","5","0","0","0","3","0","4","0","3","4","4","0","0","0","0","2","3","4","4","5","0","5","0","0","0"
"326","FraONm3R","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","5","0","3","0","0","2","0","0","0","0","0","3","0","3","0","0","0","0","0","0","4","4","0","2","0","0","2","0","0","0","0","0","3","0","5","0","0","0","0","0","0","4","3","0","2","0","0"
"327","pBLbd2xj","0","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","1","0","2","0","0","1","0","0","0","0","0","2","0","0","0","4","0","1","0","0","0","1","0","4","0","0","2","0","0","0","0","0","5","0","0","0","5","0","1","0","0","0","1","0","2","0","0","2","0","0","0"
"328","76hlniQe","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","4","0","0","0","0","0"
"329","P0T8AxMZ","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","2","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","3","5","4","0","5","0","0","0","0","0","0","0","0","0","0"
